0.20798,0.7663,-2.3347,-0.57362,1.6251,1.7581
-1.0794,-1.1219,17.64,0.57362,-4.7817,-1.3367
-0.26728,-0.9547,-7.8944,-1.1988,1.1018,0.83749
-0.82811,-0.059958,3.8534,0.72095,-3.9405,-0.92164
-3.0113,-4.0397,0,-2.7186,-2.2446,-2.4713
1.2341,0.062459,0.34303,1.9493,0.73354,2.7236
1.3652,1.9778,6.6249,2.0068,0.9697,0.33525
0.60941,0.48837,1.274,-0.75972,0.72111,-0.41933
-0.75551,0.78859,-2.8895,0.90154,-1.0837,-2.295
1.1275,1.4993,-1.9738,2.1958,2.1557,0.94136
1.7618,3.1637,1.3202,1.8769,1.5869,2.9377
-0.79922,-7.9178,-0.82331,-0.59131,-1.943,0
-0.80358,-0.75192,1.8022,1.1792,-0.8358,-0.49748
-0.56752,-0.18886,1.2902,-0.27086,-0.96387,-1.5076
-0.066858,-1.077,-0.321,2.5001,-1.0956,0.84035
1.2534,-1.6698,-1.6208,2.3961,3.0141,2.0705
0.86721,0.51675,0.32624,2.592,0.71,0
0.81816,1.2169,-3.6487,-0.50458,0.76362,1.141
-0.53007,0.5712,-1.0188,0.6304,0.35048,0.48502
2.1186,1.8188,-3.4725,3.7414,3.6638,1.3617
0.47129,-1.1879,3.4725,0.64363,2.7171,-1.2811
0.089426,-1.0749,-0.34185,0.59955,0.2186,-0.89028
-0.33426,1.2634,0.34185,-0.88064,0.054498,-0.24422
0.88493,-1.3807,1.0188,1.7142,2.052,1.2955
-0.17003,0,3.6487,-0.59464,3.4151,-0.80776
0.81489,2.8914,1.2946,1.3036,-0.93406,0.56613
0.098086,1.7809,-2.2765,-0.19642,-0.052192,1.2024
0.40408,0.18238,1.9545,-0.11803,-0.36581,0.079607
-0.39624,-0.48721,0.64304,-0.79052,-0.99978,-0.87968
0.2614,-0.36692,0.63909,-2.0041,2.145,0.32083
0.90713,0.73256,4.6664,0.16183,0.8761,0.47925
-0.36886,0,-0.60986,0.16154,-1.8122,-0.80008
0.57503,-0.12174,-2.1637,0.1613,0.15662,0.4808
0.37929,0.24331,6.0624,5.1051,1.1411,-0.64154
-0.73283,-0.36517,0.29366,0.61074,-1.1933,-1.2141
1.1903,2.6476,4.5852,3.3673,2.1684,0.48747
0.55174,0.23723,5.1853,0.66007,1.1173,-0.1622
0.063863,-1.0122,0.53059,-0.88111,0.25221,0.96926
-0.15641,-2.4229,-3.7741,-1.7107,-0.25221,-1.5391
0.41149,0.18371,1.6351,1.4153,1.2547,0.89393
-0.44681,-3.1077,5.5204,-2.6228,-2.321,-1.221
-1.1794,-0.063139,-1.5464,-2.7715,-1.5951,0.4758
1.9745,-0.82468,1.5464,3.3017,0.92925,2.4253
-0.32067,-2.0592,-7.1555,-3.8889,-2.5502,0.31897
1.1283,1.4203,5.609,2.3668,2.4989,0.31796
