-1.2153,0.032302
-0.65173,-0.61559
-0.34673,-1.0454
0.99846,0.6873
-1.0525,-1.2802
0.79233,-0.66291
-0.21478,0.92685
1.5845,1.9899
-0.40137,-0.32351
1.775,0.77467
-2.9428,-1.6535
-0.96434,-1.9142
-2.7507,-3.5615
0.49282,1.2354
-0.29378,0.61204
0.46016,0.57464
-2.0634,-1.7339
-1.1051,-3.4185
1.8458,0.81283
0.68746,0.17586
0.10353,0.59555
-2.1396,-2.7981
0.42189,0.64448
-0.89035,-1.0765
1.0853,1.0408
-0.32519,-0.071432
0.74632,0.46338
0.218,-0.67796
0.98705,1.9591
0.87454,0.84298
1.1647,1.3204
-0.48626,-0.69279
-0.26767,-0.13912
-0.30795,-1.4021
0.88962,1.0534
-0.40838,-0.1048
0.070802,0.24445
1.1027,1.2134
-0.89848,-1.9486
-0.42467,0
-0.12618,0.59555
0.41735,-0.13979
-0.66229,0.13979
-0.68265,0.59204
0.055732,0.58857
1.5639,0.72226
0.2661,0.30797
-0.086015,0.068289
0.65497,0.27278
-0.70976,0.88133
0.48412,-0.067506
-0.52324,-0.067564
0.21118,0.033779
1.0802,0.94149
-0.65142,-0.77272
0.5509,1.2069
0.015467,-1.1732
-0.51971,-0.23625
0.1399,0.6065
-0.40463,-1.6255
0,-0.44482
0.85405,0.37653
-0.32525,0.17068
-0.34963,0.10226
-0.67942,1.9235
0.89711,1.394
-0.31115,-0.065942
0.52063,0.42783
1.7059,1.2078
-0.27463,0.16208
-0.19884,-0.65001
1.2174,1.1992
-1.9395,1.0256
-0.54121,-0.0957
0.10846,0.19133
0.66381,-1.3793
0.56764,0.48334
-1.4718,-0.83927
0.98875,0.19431
0.27633,0.29076
-1.1254,-1.495
0.46404,1.0424
-1.1486,-2.394
-0.51645,-0.93361
-2.3054,-2.9579
-1.4796,-2.693
3.3582,2.5548
0.48982,-0.20754
4.462,1.9205
-0.90854,-0.68168
-0.2208,-1.0658
-0.57332,0.034558
-0.37637,-0.73157
-0.84231,-1.2667
-4.0059,-4.0837
1.3001,-1.001
-0.7764,-2.1466
0.056215,-0.76426
-1.0414,-4.1509
2.532,3.8821
-0.89805,-0.77221
-0.73719,0.34827
2.4391,2.1777
0.43073,1.5004
-2.1166,-4.0652
-0.9222,-1.9578
-0.33083,-0.71427
0.14541,-1.2826
3.0052,0.84355
0.60128,2.6057
0.038917,-0.62548
0.99886,4.1481
0.43057,-0.98302
0.48214,0.18977
-0.63573,0.2651
0.38346,-1.8706
-1.0387,-0.69604
0.62453,-1.8011
-1.4867,-1.2324
-0.83822,-1.8979
1.4526,-0.90092
-3.0624,-4.2005
-1.2954,-1.2953
-0.73971,0.64978
-0.58093,0.47381
1.3044,2.3361
2.827,1.9951
0.76085,0.45168
-0.0078039,-0.57522
0.55333,2.2812
1.3969,1.201
0.18375,1.2261
0,0.27477
-2.0793,-2.4604
1.3653,1.3567
-2.528,0.98602
-1.0167,-1.4229
1.741,2.8259
0.71134,-0.11617
0.023378,1.1173
0.17116,0.22961
-0.15557,-0.80601
-0.31978,0.30784
0.2964,-0.84878
1.8213,1.9947
-0.29871,-0.64777
0.68797,-1.6574
0.42569,-1.409
-0.79595,0.70703
1.4191,0.23453
-0.12127,-2.1311
-1.5363,-0.84118
-1.1855,-1.4995
-0.3357,-0.36818
-0.078231,0.40901
0.53079,1.3855
0.72913,0.44418
-0.37941,-1.5429
-1.092,-0.86292
-0.81113,0.20613
-1.2492,-0.99337
0.29579,0.24926
-2.0077,-1.1686
1.5757,0.46072
-1.072,-1.2193
-0.21905,-0.7217
2.1214,1.8155
-0.5821,0.16726
2.011,1.4514
-1.2858,-1.3679
0.10314,-0.12529
0.22186,0.33377
1.2817,-0.66866
1.2578,5.1482
-0.58808,-0.3191
0.44909,0.35893
0.18528,0.83249
0.40021,-0.43522
1.2215,0.82923
0.14406,-1.1072
0.44603,-2.1705
-0.68119,-0.73407
1.8362,1.4225
0.40182,-0.20197
0.17807,-0.2024
0.43645,-0.73201
-0.994,-0.040831
1.112,-0.45015
-0.28793,-1.9467
1.7662,1.8235
0.13063,0.32802
0.6364,0.40847
0.093712,0.16294
0.58167,0.081375
0.13593,0.97126
0.37114,2.0332
0.80178,-0.43504
-0.31144,1.2212
1.247,1.0903
-3.4184,-2.8282
0.75065,0.83321
0.54499,0.43365
-0.1145,-0.15748
0.12162,-0.75143
0.59178,2.7796
0.53885,0.57746
-0.37547,0.87907
1.8981,1.4731
-0.19514,1.0444
0.36216,1.6195
0.22915,-1.3231
1.801,0.40614
0.088537,-1.0743
0.12978,-0.14911
-0.21872,0.52086
0.28017,-0.037128
-0.76719,-0.96979
-1.1689,-1.5487
-0.069619,-0.26682
-0.97941,-0.88717
-0.20413,-0.93422
1.6835,1.0504
0.47688,-0.58216
0.23411,0.15556
-1.5317,-2.3993
1.8202,0.99031
-1.3186,-0.47415
-0.70432,0.23736
-1.0058,-0.19777
2.0639,3.0412
0.53177,3.2121
0.13766,0.48228
-0.2686,-0.66839
-0.67125,0.11171
0.66431,1.3309
-0.4701,-0.55239
0.35971,0.95553
-0.3736,-0.32971
1.0617,1.3487
-0.75722,0.82929
-0.11754,0.50141
0.31082,-0.32205
-0.33848,-0.32311
0.84752,0.93057
0.144,0.42662
-0.041086,0.38945
-0.37775,-0.81606
0.25428,-0.21398
0.55431,-0.14291
0.10237,-0.42994
0.061307,0.21519
0.4894,0.25049
0.10845,0.39238
-0.40043,-0.3209
1.0889,2.8865
-0.49226,-0.76626
-0.19623,-1.3376
-0.24414,-0.39056
